"lab","strain","ESLIM_004_001_701 Simplified IPGTT Glucose response AUC","ESLIM_005_001_002 DEXA Fat mass","ESLIM_005_001_004 DEXA Bone Mineral Density (excluding skull)","ESLIM_005_001_005 DEXA Bone Mineral Content","ESLIM_005_001_006 DEXA Body length","ESLIM_005_001_701 DEXA BMC/Body weight","ESLIM_005_001_702 DEXA Lean/Body weight","ESLIM_005_001_703 DEXA Fat/Body weight","ESLIM_005_001_704 DEXA Bone area (BMC/BMD)","ESLIM_007_001_004 Open-field Whole arena permanence time","ESLIM_007_001_005 Open-field Whole arena average speed","ESLIM_007_001_006 Open-field Periphery distance travelled","ESLIM_007_001_007 Open-field Periphery resting time","ESLIM_007_001_008 Open-field Periphery permanence time","ESLIM_007_001_009 Open-field Periphery average speed","ESLIM_007_001_011 Open-field Centre resting time","ESLIM_007_001_013 Open-field Centre average speed","ESLIM_007_001_014 Open-field Latency to centre entry","ESLIM_007_001_015 Open-field Number of centre entries ","ESLIM_007_001_701 Open-field Distance travelled - total","ESLIM_007_001_702 Open-field Number of rears - total","ESLIM_007_001_703 Open-field Percentage centre time","ESLIM_008_001_008 Modified SHIRPA Locomotor activity","ESLIM_009_001_701 Grip-Strength Forelimb grip strength measurement mean","ESLIM_009_001_702 Grip-Strength Forelimb and hindlimb grip strength measurement mean","ESLIM_009_001_703 Grip-Strength Forelimb grip strength normalised against body weight","ESLIM_009_001_704 Grip-Strength Forelimb and hindlimb grip strength normalised against body weight","ESLIM_011_001_001 Acoustic Startle&PPI BN startle magnitude ","ESLIM_011_001_002 Acoustic Startle&PPI PP1 startle magnitude","ESLIM_011_001_003 Acoustic Startle&PPI PP2 startle magnitude","ESLIM_011_001_004 Acoustic Startle&PPI PP3 startle magnitude","ESLIM_011_001_005 Acoustic Startle&PPI PP4 startle magnitude","ESLIM_011_001_006 Acoustic Startle&PPI 110dB startle magnitude","ESLIM_011_001_007 Acoustic Startle&PPI PP1 + pulse startle magnitude","ESLIM_011_001_008 Acoustic Startle&PPI PP2 + pulse startle magnitude","ESLIM_011_001_009 Acoustic Startle&PPI PP3 + pulse startle magnitude","ESLIM_011_001_010 Acoustic Startle&PPI PP4 + pulse startle magnitude","ESLIM_011_001_701 Acoustic Startle&PPI Prepulse inhibition - PP1","ESLIM_011_001_702 Acoustic Startle&PPI Prepulse inhibition - PP2","ESLIM_011_001_704 Acoustic Startle&PPI Prepulse inhibition - PP4","ESLIM_021_001_001 Fasted Clinical Chemistry Glucose","ESLIM_021_001_002 Fasted Clinical Chemistry Total cholesterol   ","ESLIM_021_001_003 Fasted Clinical Chemistry Triglycerides","ESLIM_021_001_004 Fasted Clinical Chemistry Free fatty acids  ","ESLIM_021_001_005 Fasted Clinical Chemistry HDL-cholesterol    ","ESLIM_021_001_006 Fasted Clinical Chemistry LDL-cholesterol","ESLIM_021_001_007 Fasted Clinical Chemistry Glycerol","ESLIM_022_001_001 Body Weight Body Weight","ESLIM_022_001_703 Body Weight Dysmorphology Body Weight","ESLIM_022_001_704 Body Weight Non-Invasive Blood Pressure Body Weight","ESLIM_022_001_705 Body Weight Calorimetry Body Weight","ESLIM_022_001_706 Body Weight Simplified IPGTT Body Weight","ESLIM_022_001_707 Body Weight Dexa Body Weight","ESLIM_022_001_708 Body Weight Heart Weight/Tibia Length Body Weight","ESLIM_022_001_709 Body Weight Grip Strength Body Weight","ESLIM_022_001_710 Body Weight Rotarod Body Weight","ESLIM_022_001_711 Body Weight Acoustic Startle & PPI Body Weight","ESLIM_022_001_712 Body Weight Hot Plate Body Weight","ESLIM_022_001_713 Body Weight Opthalmoscope Body Weight"
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.20680324363393,9.86343089007456,100.8,1.1430341276936,3.16547504814109,3.48247010179089,3.32503602069659,2.92046978905344,17.8885438199983,10.1793715506076,12.1243556529821,3.18359401058544,-0.708185057924486,97.66666667,179.6666667,1.40768186149784,2.01722482333756,4.34380542185368,4.65681341913993,4.772378104972,4.95934199970871,5.75257263882563,35.4922526757601,28.6583321217408,26.7805899860328,6.40902290290353,5.76330845397023,34.80193697,43.06580932,74.72414067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17387845893747,3.22684399451738,3.19458313229916,3.29212628660779,3.29583686600433
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.60268968544438,8.99506577904067,91.9,0.44829149590456,2.53369681395743,3.59840755094986,2.69462718077007,2.07317192866624,14.7986485869487,9.57884407942806,9.79795897113271,3.66249269885518,-0.944461608840851,115,202,1.53408847515057,2.09742404419066,3.45946628978613,4.40182926197006,4.61015772749913,4.95653103510305,6.17773662364629,39.3776586404017,35.1354521815217,34.4383507154451,6.63856778916652,6.224162311227,20.38565716,23.51347865,67.44486005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21084365317094,3.23474917402449,3.25037449192757,3.3499040872746,3.36729582998647
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.87919845729804,9.49026493258887,136.4,1.13352687903403,2.83907846350861,3.59291906296803,2.97552956623647,0.810930216216329,15.7162336455017,9.81136129865593,12.0415945787923,3.19081922694855,-0.895384047054841,100,168.3333333,1.36649173370871,1.88726768851218,4.2780540442909,4.57264699428253,4.73356340075649,4.67842064772768,5.01263329675893,33.7209133921369,18.6788650618821,19.9424171052558,5.56948888687283,5.02847521222459,69.31668279,65.02506376,86.57110193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23867845216438,3.26575941076705,3.24259235148552,3.32143241319329,3.36729582998647
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.29152414563462,8.85522135980472,399,2.79238428616694,2.25863320546486,-0.174353387144778,2.5922651681085,0.048790164169432,6.92820323027551,8.97643916400901,13.5646599662505,1.7404661748405,-1.450010175506,79,150.3333333,1.1545800489799,1.79798724729783,3.79098467705109,3.68887945411394,4.09600984154116,4.38949864951258,4.83230575857184,24.6373699895098,17.5783958312469,12.4979998399744,4.16666522380173,4.26829786934554,49.09390445,74.26688633,88.23723229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21486780347066,3.22286784613774,3.22684399451738,3.26575941076705,NA
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.31055326264322,8.816008063646,283.8,1.59473468709434,2.24495598015741,1.76473079684014,2.52011290552262,0.810930216216329,10.3923048454133,9.1246190715707,13.8202749610853,2.82237045832972,-0.847297860387204,94.66666667,143.3333333,1.243475247405,1.65828621777044,3.91202300542815,3.89995042419388,4.40793801645838,4.94946885885877,6.26587139235973,24.9138515689566,24.726503998746,16.0093722550261,5.10412563718359,4.88507207112091,1.498308362,58.70791042,78.68535524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30688670219091,3.28840188751681,3.30688670219091,3.35340671782581,NA
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.2523438765573,8.70373914619663,388.4,1.91471047504288,2.21375387928743,1.97962120639763,2.41054223449914,2.89314568477889,8.54400374531753,8.94294447002544,11.3137084989848,2.5481422388844,-1.20831120592453,84,149.6666667,1.344330161928,1.9219239622018,1.94591014905531,2.2512917986065,2.63188884013665,4.02713581252865,5.01860346374543,20.8086520466848,15.2216950435883,13.2022725316515,3.61899332664977,4.06388535473739,46.48960739,59.74595843,86.55889145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08648663682246,3.10906095886099,3.13549421592915,3.15700042115011,NA
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.17361471169709,8.39969261586424,587,2.57322129817284,2.12942147398486,1.29198368164865,2.42745407503992,0.810930216216329,7.14142842854285,8.58643936415305,10.0498756211209,1.94828827150779,-0.800119300112113,79.66666667,138.6666667,1.21660455132389,1.77082625961447,3.03013370027132,2.90690105984738,3.23474917402449,4.02177386938726,4.83150862819882,25.1853131805026,22.3718573211971,19.2873015219859,4.28634138453947,4.01998014693324,21.0941195,41.35267224,91.21866625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16124671203156,3.19458313229916,3.18635263316264,3.24649099190117,NA
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.27109442590267,8.80110817729877,349,2.05901371898974,2.22786154679811,2.17928687664955,2.48906465993666,2.94706710157271,8.88819441731559,9.0073302755816,12.5299640861417,2.42036812865043,-1.450010175506,73.66666667,162,1.08067458809456,1.86872051036418,2.51769647261099,3.00071981506503,3.34638914516716,3.47196645255036,4.33990170837321,23.5095725184445,19.0499343830891,18.4634774622767,4.99991133073328,4.3907385752759,34.34051022,38.32096978,85.39895061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2188758248682,3.1904763503465,3.21486780347066,3.26575941076705,NA
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.23857976301813,8.62619108379135,376.8,1.63196954354541,2.18380155700408,3.22843003767301,2.41769790009455,2.50552593699074,9.38083151964686,8.92107037276911,13.6381816969859,2.79116510781272,-0.75377180237638,107.3333333,134.6666667,1.55357433228801,1.78043766479479,3.04452243772342,2.9338568698359,3.5234150143864,3.35689712276558,4.40915530206213,27.7488738510232,21.9066200040079,16.3309522073883,4.92797806041525,4.29864502573483,37.67532468,65.36363636,90.44155844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12236492448736,3.15700042115011,3.19458313229916,3.25037449192757,NA
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.32434658477556,8.91346954526481,194.8,1.33811449906894,2.28442112236637,2.79971738962803,2.44147709186066,1.11514159061932,11.4891252930761,9.2204986020089,15.2643375224737,3.03174271091625,-0.944461608840851,77.66666667,165.6666667,1.27051619496263,2.02806776760651,3.54095932403731,3.54095932403731,3.52929738428947,4.59612944133594,4.93591174790032,27.2341697137989,24.4560830878536,18.8917971617313,4.60716818865076,4.36691299686383,19.3609276,51.88081435,89.37575839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08190996979504,3.06805293513362,3.09104245335832,3.15273602236366,NA
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.37954613413017,8.87689355415666,214.8,1.15304443349095,2.32922702394047,3.26728496407589,2.50389194969908,1.04731899428056,11.7046999107196,9.24565925210054,13.6381816969859,3.17596832385692,-0.708185057924486,91.66666667,148.6666667,1.44084654838041,1.92439440281989,3.19867311755068,3.00568260440716,3.67882911826043,4.05352256770185,3.96461545554732,20.8566536146142,14.5396010949407,10.1734949746879,4.12874598893943,3.8264651170665,51.40229885,76.20689655,89.44827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07731226054641,3.09557760852371,3.09557760852371,3.17387845893747,NA
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.24259235148552,9.83339765096022,67.9,1.02454469526709,3.13113691056019,2.13298230860787,3.4904285153901,2.94706710157271,18.7882942280559,10.2660799537389,8.71779788708135,3.27210058623192,-1.20831120592453,99.66666667,207.6666667,1.34373474661414,2.07783769207539,3.80220813942094,5.33561315129173,5.59619726397626,5.81323460821728,6.73232988887602,39.2351882880661,28.1620311767458,27.765085989422,6.24765595246839,6.19133947148284,48.47992724,49.92204755,68.26685722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25809653802148,3.28091121578765,3.28840188751681,3.28840188751681,3.43398720448515
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.2188758248682,9.55932683514916,136.3,0.577964926603619,3.10906095886099,3.97668651875387,3.37758751602302,2.18041745901984,19.1833260932509,10.1366883596799,13.3790881602597,3.58120144040856,-1.51634748936809,129,213.6666667,1.57890118854301,2.08350595251046,3.94931879017184,4.39691524716763,4.28496492183075,4.95159275346247,5.77299754367767,34.1013196225601,27.8747197295327,25.4735156584245,6.43599009911674,5.56796275151367,33.18428068,44.19984521,77.478717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28091121578765,3.35689712276558,3.36384159511839,3.36384159511839,3.46573590279973
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.21486780347066,9.85866799506431,118.8,1.36767955267766,3.1267605359604,3.14587493198371,3.48737507790321,-0.798507696217772,16.4924225024706,10.1773622402567,11.5758369027902,3.00815479355255,-1.3249254147436,120.6666667,226.6666667,1.52727251230884,2.15772109872411,3.75419892023458,4.26689632742025,4.44617445449763,4.73795129722191,5.68221829674036,35.6524893941503,29.7186809936107,26.7563076675389,6.71889237414476,6.07833008012956,30.51687515,43.67870349,65.67539926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26575941076705,3.32143241319329,3.3178157727231,3.3178157727231,3.43398720448515
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.85070650150373,9.37512573118072,65.3,0.43920626578035,2.87356463957978,3.36522472120334,2.81540871942271,0.974559639998131,16.5529453572468,9.86106531998436,10.295630140987,3.66803878824208,-0.895384047054841,92.66666667,167.6666667,1.29033037282937,1.88329942931397,3.91601502669768,3.98713047791495,4.3333614626926,4.5798523780038,5.09129319711371,26.8085807158827,24.76287543885,23.6812161849851,6.2841341610708,5.68323957342487,14.67928204,21.97022402,59.10672047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23867845216438,3.28840188751681,3.35689712276558,3.35689712276558,3.36729582998647
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.13113691056019,9.73347591680912,85.5,1.15441351418767,3.01553490085017,3.19622113430339,3.4307561839037,1.92424865227413,18.0554700852678,10.1262870446688,11.4455231422596,3.17492393733902,-0.800119300112113,105,204.6666667,1.4192111762016,2.08663346543565,3.62167070442049,4.51961229762644,4.8056590467375,5.32007885832955,6.10902533584713,35.5105618091294,28.3213700233587,26.09022805573,6.23303723389056,5.96973005496198,36.39175258,46.01903251,68.96114195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23474917402449,3.26575941076705,3.32862668882732,3.32862668882732,3.40119738166216
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.09557760852371,9.67819168665378,120.5,1.12226882590706,3.01062088604774,2.7813006628418,3.29953372788566,1.39871688111845,17.058722109232,10.0652406888892,11.1803398874989,3.1993531585153,-1.51634748936809,85,192,1.3071570405847,2.12200115610384,3.36729582998647,4.07073469658297,4.32941668440158,5.12989871492307,5.56145056607841,28.1282775867987,17.1405950888527,14.8020268882339,5.2786247332023,5.27709373009641,62.86653185,72.30788675,75.25278059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13549421592915,3.18221184049661,3.23867845216438,3.23867845216438,3.25809653802148
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.11351530921037,9.64971080953067,80.7,0.82560246857892,3.02529107579554,3.05588619637374,3.28840188751681,2.92584614608982,18.1107702762748,10.1155499338395,8.88819441731559,3.41526463887359,-1.3249254147436,75.66666667,203.6666667,1.03050086287945,2.02064780455971,3.23867845216438,4.33990170837321,4.54435804659133,4.80647704269313,5.38081858805978,37.9539194286967,35.4344465174779,35.1382981944203,7.0542769316449,6.87036488976358,12.8358209,14.286706,33.12738632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29583686600433,3.31418600467253,3.35340671782581,3.35340671782581,3.36729582998647
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.20274644293832,9.81413707835406,82,1.17599144463511,3.08648663682246,2.66305283517147,3.49650756146648,0.974559639998131,19.2353840616713,10.2089039383261,9.53939201416946,3.15841785568944,-0.994622575144062,103.6666667,169.6666667,1.38693765491206,1.87959275920187,3.73766961828337,4.06044301054642,4.36054760299676,4.68767140749983,5.10594547390058,26.2982889177224,15.5016128193166,14.456832294801,5.26372592177842,5.1191907006506,65.25448236,69.78021978,75.82417582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25424296870549,3.33932197794407,3.41772668361337,3.41772668361337,3.43398720448515
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.29953372788566,9.9048765873804,121.6,1.37489409255801,3.17387845893747,1.95160817016995,3.64283551561253,3.09331260189286,17.4355957741627,10.2749235146219,10.0498756211209,3.0023768161071,-0.895384047054841,94.33333333,204,1.39838124850383,2.16966663328776,3.70130197411249,4.26969744969996,4.56538931597625,4.92289637978825,5.59879226079857,34.3496724875216,29.0585615610959,28.9344085821708,6.53871852748752,6.52312168045391,28.4346131,29.04483431,42.30867023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14845336057165,3.22286784613774,3.23474917402449,3.23474917402449,3.29583686600433
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.05400118167797,9.63061527173783,111.3,1.13172122940788,2.94968833505258,3.14587493198371,3.31418600467253,2.02154756326093,16.7032930884901,10.0266118537583,11.6619037896906,3.19218955974263,-1.04596855518269,99.33333333,230.6666667,1.31381763241867,2.15631010157211,3.1904763503465,4.05004430332552,4.31348009213877,4.85903690994514,5.7007779656359,32.4237567225021,30.7961036496502,29.8429221089356,6.56821835098808,6.52017920370971,9.78788167,15.28583658,35.44183392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2846635654062,3.2846635654062,3.33932197794407,3.33932197794407,3.40119738166216
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.11351530921037,9.43702962983689,112.5,0.257317278628799,3.10009228887823,4.02249045845412,3.13113691056019,1.26694760348732,18.7349939951952,10.0533418733592,11.916375287813,3.77486600066503,-1.15267950993839,108.3333333,198.6666667,1.44262054209734,2.04903602695468,3.16547504814109,3.95316494875932,4.01638302075239,4.4042772436087,5.47520753334478,33.9293383371972,25.4145627544524,22.0816666037688,6.33416733347983,5.87689509236485,43.8933287,57.64419736,69.01494093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24259235148552,3.26575941076705,3.23080439573347,3.3178157727231,3.3322045101752
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.87919845729804,9.07334011264148,43.8,-0.0645815050830741,2.78501124223834,2.7239235502585,2.94968833505258,1.11514159061932,19.3907194296653,9.91621126174056,7.07106781186548,3.94384461781568,-0.847297860387204,85.33333333,220,1.26021252267772,2.20727491319972,3.74714836223791,4.12390336446365,4.18509892549057,4.73092139129365,5.76299433428805,25.1137412585222,16.7958328165054,19.5422618956967,5.64403247025043,5.3626996254773,55.27192009,39.44823212,66.18043444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18635263316264,3.23474917402449,3.20274644293832,3.30321697330195,3.36729582998647
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.9704144655697,9.34591966621801,65.2,0.209750660993069,2.95491027903374,3.87825937527534,2.99071973173045,1.99470031322475,18.8944436276912,9.96130824701983,9.2736184954957,3.80146381493554,-0.847297860387204,92.33333333,209.3333333,1.31456156446382,2.13308422462278,3.88567903008854,3.91402100809082,3.74004774068834,4.27666611901606,5.05305600998021,29.5719461652425,16.8849045007664,16.1338154197945,5.30230938781757,5.30578938138674,67.39851344,70.23441967,76.95826186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21084365317094,3.24259235148552,3.23080439573347,3.28840188751681,3.29583686600433
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.92316158071916,9.27554741960012,83.8,0.444795042242905,2.80336038090653,3.32647383546622,3.07269331469012,-1.04982212449868,17.0880074906351,9.91388332871825,8.77496438739212,3.66462945197586,-0.895384047054841,99.33333333,200.3333333,1.4246027389911,2.12610418690401,3.98713047791495,4.11251186617755,4.36564315542336,4.46014441393783,5.15155598515263,38.0552230317995,31.3719620043121,27.3569004092203,6.42243494562451,6.17295242315336,32.03977351,48.32205496,66.88302721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17387845893747,3.18635263316264,3.16968558067743,3.27714473299218,3.29583686600433
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.13983261752775,9.86647599739537,62.1,1.51668571571238,3.03974915897077,1.57691472072854,3.48737507790321,2.55334381134123,16.6433169770932,10.1720135636229,7.48331477354788,2.8871257547681,-0.800119300112113,109.3333333,203.3333333,1.59882371117373,2.21926905994833,3.76815263500844,3.90399083373088,3.97781074596615,4.37952350445576,5.14458326660599,25.0299820215677,19.9549492607724,17.765134392962,5.77455154554441,5.43109847778186,36.4405427,49.62490024,63.54349561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09557760852371,3.11794990627824,3.10906095886099,3.17805383034795,3.2188758248682
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.02529107579554,9.44464540159641,90.5,0.44829149590456,2.98061863574394,3.63336674418368,3.08648663682246,1.55814461804655,18.6815416922694,10.0004009918873,11.4455231422596,3.66249269885518,-1.15267950993839,110.6666667,221.6666667,1.4256114645794,2.12026353616009,3.70376806660769,4.50092016461429,4.28082412916472,4.54435804659133,5.11017892443252,26.4952825989835,20.586403279835,20.250925904758,5.68187763926815,5.64509347830752,39.62962963,41.58119658,59.7008547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28091121578765,3.27714473299218,3.27714473299218,3.36384159511839,3.36729582998647
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.1267605359604,9.71753742041816,75,1.07260244685816,3.01062088604774,2.96733279903229,3.39785848039664,1.11514159061932,17.5499287747842,10.1331060957722,9,3.23671574299653,-1.26566637333128,97,189.6666667,1.29756624537719,1.96812341240981,4.16976120150686,4.31079912538551,4.16976120150686,4.63181211693451,5.6301359344879,34.4034881952397,33.7579620237952,28.7506521665162,6.80539027230411,6.26739028386116,3.717472119,30.16221697,55.46637377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27714473299218,3.30688670219091,3.28840188751681,3.3499040872746,3.43398720448515
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.1904763503465,9.90975785304949,78.9,1.61143591509677,3.08190996979504,1.34547236659964,3.58073729549423,2.84199817361195,17.2046505340853,10.2087012932546,8.94427190999916,2.80839817473549,-0.532216813747308,111,196,1.49065437644413,2.05923883436232,3.60004824040732,4.37197629882038,4.32809829264833,4.54542018158232,4.8698394841308,28.1460476799141,24.8274042138924,23.7676250391157,6.04096874201107,5.76330845397023,22.19136582,28.69224943,59.80812926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2188758248682,3.24649099190117,3.21486780347066,3.25424296870549,3.29583686600433
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.21084365317094,9.77639822234066,77.5,1.02711436627796,3.08190996979504,2.89811944468699,3.4904285153901,-1.04982212449868,19.6468827043885,10.2174512183818,10,3.27051905802004,-0.708185057924486,100.6666667,202.3333333,1.31968844198705,2.01779021577997,3.4904285153901,3.92197333628131,3.97029191355212,4.55071400019203,4.84339937472034,24.7648945081541,13.6088206689632,13.6161668614923,4.99111262760739,5.19683819759818,69.80270667,69.7700962,70.5364422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29212628660779,3.3357695763397,3.29583686600433,3.36729582998647,3.46573590279973
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.09557760852371,9.52572758795768,95.3,0.516686836762384,3.03974915897077,3.10189246938238,3.17805383034795,0.936093359170335,20.7364413533277,10.0822318853536,10.3440804327886,3.62010977209336,-0.663294217410264,103,233.3333333,1.2848249010327,2.10256395910998,3.44680789291421,4.18357569595004,4.43438186500781,4.63666885304746,5.30925730658637,31.8260899263482,20.8014422576897,17.8129166617935,5.67297956550116,5.55373447841254,57.28107414,68.67410406,74.50883602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3499040872746,3.35689712276558,3.32503602069659,3.36384159511839,3.43398720448515
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.1267605359604,9.59970997291946,41.6,0.348235734537833,3.10458667846607,2.20165917440409,3.15273602236366,-0.287682072451781,18.8944436276912,10.1716962434844,7.54983443527075,3.7222739327248,-0.847297860387204,103.6666667,219,1.30897611323303,2.0568672195865,3.40452517175483,4.4224485491728,4.47163879336357,4.74493212836325,5.2235938203521,30.4860623892296,30.4926220584587,32.3604697122894,6.153370788951,6.17461909020583,-0.043038519,-12.67484399,48.31073811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3322045101752,3.34286180464919,3.31418600467253,3.38777436133001,3.43398720448515
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.12236492448736,9.85439709328264,88.6,1.62529533022272,3.03495298670727,2.04640168760164,3.45315712059287,-0.287682072451781,16.7032930884901,10.1275227062548,9.21954445729289,2.79677307581037,-1.04596855518269,94,175.6666667,1.35281843187137,1.97811190955654,4.03777421073371,4.1174098351531,4.17438726989564,4.44265125649032,5.23697373630699,28.4446831587205,25.2507425633386,25.5421220731559,5.96742796927974,5.72358510195238,21.19639105,19.36719812,62.18020022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1904763503465,3.18635263316264,3.16124671203156,3.25424296870549,3.29583686600433
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.17387845893747,9.74418110454852,55.5,0.652117691435071,3.14415227867226,3.46385914278687,3.22684399451738,2.87073578337931,20.7605394920267,10.1886552165107,11.0453610171873,3.53295637117451,-1.15267950993839,102,189.3333333,1.33284652658726,1.9513828435074,3.79773385902602,3.94739014926544,4.32809829264833,4.42843300748804,5.34758360785095,35.0399771689423,33.4020957426327,26.3077935220725,6.45220667070599,6.08881809236389,9.13015149,43.63088451,64.09024271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29212628660779,3.24649099190117,3.26193531432865,3.32862668882732,3.3322045101752
"HMGU","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,3.08190996979504,9.4925826756776,107.5,0.450390661244565,3.05400118167797,3.82515707240648,3.11794990627824,2.18041745901984,17.7763888346312,10.0338357591956,10.5830052442584,3.66120845210322,-0.847297860387204,101.6666667,188,1.45201390715105,2.06675638216954,3.91402100809082,4.01277290852829,4.22829253473184,4.4818719696436,5.18794430906667,35.6482818660311,34.7131099154196,29.6782748824793,6.46037382777268,6.10791335975123,5.17784073,30.68932956,64.63644948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16968558067743,3.19867311755068,3.17805383034795,3.24649099190117,3.29583686600433
